id,price
250,6.7
251,7.9
252,6.3
253,9.4
254,9.2
255,8.7
256,6.7
257,6.2
258,9.5
259,7.6
260,6.1
261,8.7
262,6.1
263,7.1
264,8.5
265,9.3
266,6.9
267,8.8
268,6.9
269,9.2
270,8.9
271,8.9
272,7.4
273,7.0
274,7.4
275,6.6
276,7.1
277,9.5
278,8.6
279,9.2
280,7.5
281,6.7
282,7.4
283,7.1
284,6.4
285,6.8
286,6.6
287,6.7
288,6.5
289,8.0
290,6.8
291,7.5
292,9.5
293,6.5
294,6.7
295,8.6
296,6.8
297,8.6
298,8.5
299,7.2
300,8.9
301,7.2
302,7.0
303,9.0
304,6.2
305,6.7
306,7.4
307,9.5
308,9.2
309,9.0
310,8.5
311,6.5
312,6.5
313,8.5
314,9.0
315,8.3
316,6.1
317,9.7
318,6.4
319,6.7
320,8.4
321,8.6
322,6.5
323,9.2
324,8.4
325,6.8
326,6.9
327,9.5
328,7.0
329,6.4
330,6.3
331,8.6
332,8.2
333,6.9
334,6.7
335,6.4
336,8.2
337,8.6
338,7.3
339,9.0
340,7.7
341,6.8
342,8.8
343,8.3
344,7.0
345,7.4
346,7.7
347,6.7
348,8.3
349,6.8
350,8.0
351,8.3
352,8.5
353,9.2
354,9.6
355,7.9
356,8.1
357,9.7
358,7.6
359,8.4
360,9.7
361,7.5
362,8.5
363,7.8
364,8.3
365,7.2
366,9.7
367,6.1
368,9.7
369,6.4
370,9.0
371,7.1
372,6.6
373,7.2
374,8.7
375,8.5
376,7.4
377,9.0
378,8.5
379,8.9
380,6.3
381,6.6
382,6.2
383,8.7
384,9.6
385,8.9
386,6.8
387,6.8
388,6.2
389,8.1
390,8.5
391,6.7
392,9.7
393,6.6
394,6.7
395,8.0
396,8.9
397,6.2
398,8.4
399,9.2
400,6.8
401,9.7
402,8.8
403,9.7
404,7.1
405,8.1
406,8.2
407,8.4
408,8.7
409,8.4
410,9.2
411,7.1
412,7.8
413,8.5
414,8.4
415,6.8
416,6.9
417,6.8
418,7.0
419,7.5
420,8.4
421,8.9
422,6.7
423,7.5
424,8.3
425,6.2
426,7.5
427,8.5
428,8.6
429,8.9
430,7.4
431,7.7
432,8.8
433,8.2
434,6.7
435,6.4
436,6.6
437,9.2
438,6.4
439,7.8
440,7.5
441,6.6
442,9.3
443,6.6
444,8.5
445,7.7
446,7.5
447,7.0
448,8.8
449,6.6
450,6.9
451,9.1
452,8.3
453,6.6
454,7.0
455,7.6
456,6.8
457,6.1
458,8.5
459,8.2
460,8.3
461,8.8
462,6.8
463,8.1
464,8.8
465,7.1
466,8.3
467,9.0
468,8.5
469,7.4
470,8.4
471,8.4
472,8.1
473,9.2
474,7.1
475,8.6
476,8.3
477,8.5
478,6.6
479,6.7
480,6.7
481,8.0
482,8.1
483,6.9
484,7.2
485,8.6
486,7.6
487,7.9
488,9.4
489,7.4
490,6.4
491,7.9
492,7.4
493,6.8
494,8.5
495,8.6
496,7.0
497,8.6
498,9.5
499,8.6
500,8.0
501,9.6
502,8.2
503,7.5
504,7.0
505,8.7
506,6.2
507,9.1
508,8.5
509,8.1
510,7.2
511,9.5
512,8.9
513,6.8
514,8.9
515,7.8
516,8.5
517,6.6
518,8.9
519,7.6
520,6.7
521,8.1
522,7.6
523,8.4
524,8.6
525,8.0
526,8.0
527,8.5
528,6.4
529,6.7
530,6.8
531,7.7
532,8.9
533,7.4
534,7.6
535,9.5
536,9.2
537,8.2
538,9.0
539,9.5
540,8.0
541,6.5
542,9.4
543,8.4
544,8.3
545,6.1
546,7.5
547,6.2
548,6.7
549,8.5
550,6.4
551,8.5
552,7.7
553,6.1
554,6.4
555,6.7
556,7.8
557,9.5
558,7.9
559,7.5
560,8.1
561,6.6
562,8.9
563,8.9
564,6.5
565,6.8
566,8.1
567,7.1
568,8.5
569,8.1
570,6.7
571,9.0
572,6.2
573,9.1
574,8.4
575,6.8
576,8.7
577,7.5
578,8.6
579,9.2
580,8.3
581,7.9
582,8.2
583,8.2
584,6.2
585,6.2
586,6.8
587,8.7
588,6.7
589,7.5
590,8.3
591,9.6
592,9.0
593,8.5
594,6.7
595,8.0
596,6.5
597,8.1
598,7.5
599,6.6
600,9.2
601,6.2
602,6.5
603,7.2
604,6.6
605,8.5
606,6.8
607,9.1
608,9.6
609,7.9
610,6.7
611,8.1
612,7.5
613,7.4
614,9.7
615,8.4
616,7.8
617,8.6
618,6.3
619,6.6
620,8.3
621,6.9
622,6.4
623,7.4
624,8.1
625,8.8
626,6.8
627,6.4
628,7.1
629,8.3
630,8.7
631,7.9
632,9.6
633,7.0
634,7.9
635,8.5
636,9.5
637,8.2
638,7.8
639,6.8
640,7.5
641,6.4
642,6.8
643,6.8
644,6.6
645,6.2
646,8.6
647,8.9
648,8.9
649,7.7
650,8.0
651,6.8
652,6.9
653,9.3
654,6.6
655,6.8
656,8.8
657,8.2
658,8.0
659,8.7
660,6.6
661,6.7
662,8.8
663,7.7
664,6.7
665,9.3
666,7.7
667,8.5
668,8.6
669,8.4
670,8.5
671,8.7
672,6.7
673,6.6
674,6.8
675,8.7
676,7.7
677,9.6
678,7.5
679,7.4
680,7.5
681,6.5
682,7.6
683,6.7
684,6.5
685,8.6
686,6.8
687,8.8
688,7.6
689,9.4
690,7.4
691,8.8
692,6.5
693,8.8
694,8.5
695,8.9
696,6.8
697,7.5
698,8.6
699,7.2
700,8.9
701,8.9
702,9.7
703,6.9
704,7.9
705,9.4
706,7.9
707,8.4
708,8.4
709,8.3
710,8.9
711,8.8
712,6.6
713,9.5
714,8.4
715,6.9
716,8.5
717,7.2
718,7.9
719,8.3
720,8.8
721,6.3
722,7.1
723,8.4
724,6.8
725,6.7
726,7.4
727,8.7
728,6.8
729,8.8
730,7.2
731,8.6
732,8.3
733,6.3
734,6.6
735,6.5
736,6.9
737,7.2
738,8.4
739,8.2
740,8.4
741,6.5
742,7.9
743,8.3
744,9.4
745,6.5
746,9.4
747,8.6
748,8.8
749,8.5
750,6.6
751,8.4
752,8.2
753,8.4
754,6.9
755,6.7
756,6.6
757,8.4
758,9.6
759,6.9
760,7.7
761,6.6
762,6.3
763,9.7
764,6.8
765,8.6
766,8.6
767,9.5
768,6.4
769,9.5
770,9.2
771,6.6
772,7.7
773,6.6
774,6.3
775,7.5
776,8.1
777,8.3
778,8.6
779,8.4
780,9.1
781,6.3
782,8.9
783,8.8
784,9.7
785,8.1
786,6.6
787,6.6
788,8.8
789,6.6
790,8.4
791,6.5
792,9.0
793,7.6
794,6.1
795,8.3
796,9.0
797,6.6
798,6.5
799,7.7
800,6.4
801,7.2
802,9.1
803,7.8
804,8.5
805,8.2
806,8.7
807,6.4
808,6.6
809,6.8
810,7.7
811,8.3
812,8.9
813,6.9
814,8.8
815,8.5
816,6.8
817,9.5
818,8.1
819,6.5
820,6.3
821,8.1
822,6.2
823,7.1
824,7.8
825,6.8
826,9.0
827,8.0
828,8.9
829,8.5
830,6.0
831,9.0
832,6.7
833,7.8
834,7.8
835,8.1
836,6.6
837,6.6
838,6.7
839,8.6
840,9.0
841,7.8
842,9.3
843,8.0
844,8.8
845,8.8
846,7.8
847,8.9
848,9.6
849,8.8
850,8.8
851,7.4
852,8.4
853,6.3
854,6.4
855,6.2
856,8.3
857,7.7
858,6.6
859,6.6
860,7.8
861,6.4
862,7.0
863,6.5
864,6.6
865,7.9
866,6.2
867,8.3
868,8.0
869,8.9
870,9.1
871,9.5
872,8.5
873,6.0
874,8.9
875,8.2
876,9.1
877,8.7
878,6.7
879,7.3
880,6.1
881,9.0
882,6.6
883,9.3
884,9.2
885,8.7
886,6.5
887,6.6
888,7.1
889,6.7
890,6.4
891,7.8
892,8.4
893,9.5
894,8.1
895,6.5
896,6.3
897,8.8
898,9.4
899,8.6
900,7.0
901,7.9
902,7.1
903,7.9
904,7.7
905,6.3
906,6.6
907,6.3
908,7.9
909,6.2
910,8.2
911,8.5
912,8.5
913,9.2
914,9.0
915,9.4
916,8.4
917,7.3
918,8.3
919,8.4
920,7.7
921,7.2
922,6.5
923,6.9
924,6.0
925,6.3
926,9.4
927,7.7
928,8.5
929,8.5
930,9.5
931,8.1
932,7.0
933,8.8
934,6.5
935,9.6
936,8.4
937,6.9
938,8.3
939,6.5
940,7.7
941,6.6
942,8.4
943,7.6
944,9.7
945,7.9
946,6.5
947,6.8
948,6.1
949,9.5
950,6.3
951,8.2
952,7.8
953,7.0
954,6.9
955,7.4
956,6.4
957,7.1
958,8.5
959,7.4
960,6.8
961,8.5
962,8.7
963,9.0
964,7.8
965,8.5
966,8.4
967,8.1
968,8.6
969,6.6
970,7.9
971,6.3
972,8.4
973,8.6
974,9.2
975,8.0
976,9.5
977,6.6
978,6.8
979,9.1
980,7.9
981,6.8
982,8.1
983,7.3
984,9.3
985,6.6
986,7.7
987,6.4
988,8.9
989,7.1
990,9.4
991,7.8
992,8.5
993,9.5
994,8.1
995,8.0
996,6.1
997,6.7
998,8.1
999,6.5
1000,6.8
1001,6.2
1002,8.9
1003,6.7
1004,8.2
1005,7.7
1006,8.0
1007,8.3
1008,6.7
1009,7.6
1010,6.4
1011,7.6
1012,8.2
1013,7.9
1014,8.0
1015,6.3
1016,6.8
1017,9.0
1018,9.3
1019,7.0
1020,7.4
1021,8.9
1022,7.4
1023,7.5
1024,8.0
1025,9.7
1026,6.6
1027,9.0
1028,6.4
1029,8.5
1030,6.8
1031,7.9
1032,6.2
1033,9.7
1034,6.2
1035,8.2
1036,9.2
1037,7.0
1038,7.9
1039,8.6
1040,7.1
1041,8.0
1042,7.5
1043,6.3
1044,7.3
1045,8.5
1046,9.6
1047,9.4
1048,9.3
1049,9.5
1050,8.2
1051,7.7
1052,8.0
1053,6.6
1054,9.1
1055,6.7
1056,8.3
1057,7.8
1058,8.0
1059,9.2
1060,8.4
1061,9.0
1062,7.4
1063,9.4
1064,8.2
1065,8.6
1066,8.5
1067,8.7
1068,7.6
1069,6.5
1070,7.3
1071,6.3
1072,6.1
1073,8.2
1074,9.4
1075,8.7
1076,8.8
1077,9.1
1078,9.2
1079,6.6
1080,8.8
1081,8.3
1082,8.1
1083,9.2
1084,9.1
1085,8.6
1086,7.1
1087,7.8
1088,7.9
1089,6.7
1090,6.6
1091,8.8
1092,7.7
1093,8.3
1094,8.4
1095,7.5
1096,8.4
1097,8.4
1098,7.8
1099,9.0
1100,6.9
1101,6.7
1102,8.9
1103,8.7
1104,9.3
1105,8.1
1106,6.4
1107,7.5
1108,8.5
1109,7.9
1110,8.1
1111,6.5
1112,7.9
1113,6.9
1114,7.0
1115,9.7
1116,6.7
1117,6.8
1118,7.6
1119,7.5
1120,6.7
1121,8.5
1122,6.9
1123,8.7
1124,8.4
1125,6.9
1126,8.0
1127,8.6
1128,9.7
1129,8.1
1130,6.6
1131,7.6
1132,7.3
1133,8.0
1134,6.4
1135,9.6
1136,7.0
1137,8.6
1138,8.5
1139,8.0
1140,6.4
1141,9.2
1142,7.5
1143,7.2
1144,8.1
1145,6.4
1146,6.4
1147,9.4
1148,8.7
1149,8.4
1150,9.7
1151,6.5
1152,7.7
1153,7.6
1154,8.4
1155,6.8
1156,7.3
1157,6.3
1158,7.6
1159,6.3
1160,8.9
1161,7.6
1162,6.2
1163,7.7
1164,8.8
1165,7.2
1166,7.4
1167,8.3
1168,9.2
1169,9.0
1170,7.7
1171,8.0
1172,7.7
1173,8.3
1174,7.3
1175,7.6
1176,6.7
1177,6.3
1178,6.1
1179,8.4
1180,6.6
1181,8.9
1182,6.6
1183,7.1
1184,6.1
1185,8.8
1186,6.6
1187,6.5
1188,7.9
1189,7.6
1190,8.4
1191,6.9
1192,7.6
1193,8.4
1194,7.0
1195,8.0
1196,8.8
1197,7.2
1198,6.7
1199,7.7
1200,6.7
1201,7.5
1202,8.3
1203,8.8
1204,7.8
1205,7.1
1206,6.8
1207,6.5
1208,6.3
1209,8.4
1210,7.2
1211,6.4
1212,8.6
1213,6.7
1214,6.5
1215,8.4
1216,8.2
1217,8.4
1218,9.4
1219,7.2
1220,8.8
1221,6.3
1222,6.8
1223,9.1
1224,7.6
1225,8.8
1226,6.2
1227,8.4
1228,6.6
1229,7.9
1230,8.8
1231,8.1
1232,6.2
1233,8.2
1234,6.9
1235,7.3
1236,7.4
1237,9.7
1238,7.5
1239,8.8
1240,7.2
1241,6.5
1242,8.6
1243,6.9
1244,8.8
1245,8.5
1246,7.5
1247,6.6
1248,6.7
1249,7.6
1250,7.1
1251,7.3
1252,8.4
1253,8.0
1254,6.7
1255,7.0
1256,7.1
1257,8.4
1258,9.2
1259,9.2
1260,8.7
1261,9.7
1262,7.4
1263,8.5
1264,8.2
1265,8.6
1266,7.7
1267,9.4
1268,6.8
1269,7.0
1270,6.8
1271,7.4
1272,7.6
1273,7.6
1274,7.0
1275,8.0
1276,9.4
1277,8.9
1278,8.5
1279,6.8
1280,8.2
1281,9.2
1282,9.6
1283,6.5
1284,9.5
1285,9.6
1286,7.1
1287,6.4
1288,7.4
1289,7.8
1290,6.9
1291,9.4
1292,6.5
1293,6.8
1294,9.3
1295,9.7
1296,9.0
1297,9.1
1298,8.0
1299,7.6
1300,8.7
1301,6.2
1302,8.5
1303,7.5
1304,7.9
1305,9.3
1306,6.8
1307,8.9
1308,6.3
1309,8.8
1310,7.1
1311,6.6
1312,6.5
1313,6.8
1314,6.6
1315,6.5
1316,8.5
1317,6.5
1318,7.6
1319,6.3
1320,8.2
1321,9.7
1322,8.9
1323,6.3
1324,8.9
1325,7.7
1326,6.4
1327,9.3
1328,8.2
1329,6.2
1330,6.5
1331,8.1
1332,7.8
1333,8.8
1334,8.3
1335,7.7
1336,6.4
1337,6.8
1338,7.1
1339,8.7
1340,8.3
1341,7.7
1342,9.5
1343,7.8
1344,6.7
1345,7.5
1346,9.4
1347,9.5
1348,6.7
1349,6.7
1350,9.4
1351,6.5
1352,6.2
1353,9.4
1354,6.8
1355,8.4
1356,7.1
1357,7.6
1358,7.2
1359,7.1
1360,7.6
1361,6.9
1362,6.7
1363,9.1
1364,7.8
1365,8.5
1366,8.8
1367,7.3
1368,8.8
1369,7.3
1370,6.1
1371,7.2
1372,7.2
1373,9.7
1374,8.6
1375,8.1
1376,7.2
1377,8.2
1378,6.8
1379,7.7
1380,9.4
1381,6.8
1382,6.8
1383,8.2
1384,7.8
1385,9.7
1386,8.4
1387,8.7
1388,6.8
1389,7.3
1390,6.4
1391,6.9
1392,6.9
1393,7.7
1394,6.8
1395,9.2
1396,8.3
1397,6.5
1398,9.5
1399,7.0
1400,8.9
1401,7.5
1402,8.2
1403,7.4
1404,6.8
1405,6.5
1406,7.8
1407,7.7
1408,8.5
1409,7.9
1410,6.5
1411,8.3
1412,9.2
1413,6.4
1414,8.3
1415,9.4
1416,8.4
1417,7.4
1418,8.2
1419,6.4
1420,7.5
1421,8.3
1422,7.9
1423,7.7
1424,8.6
1425,7.5
1426,6.8
1427,8.0
1428,7.7
1429,7.6
1430,6.7
1431,7.0
1432,7.7
1433,9.4
1434,7.3
1435,9.0
1436,8.5
1437,8.3
1438,6.9
1439,9.5
1440,8.5
1441,8.6
1442,8.6
1443,8.6
1444,6.4
1445,8.8
1446,6.4
1447,6.5
1448,7.6
1449,7.1
1450,6.8
1451,8.6
1452,8.9
1453,7.7
1454,7.8
1455,6.3
1456,8.6
1457,8.4
1458,8.9
1459,7.0
1460,7.4
1461,7.6
1462,9.2
1463,7.6
1464,6.3
1465,7.4
1466,7.1
1467,7.7
1468,7.9
1469,7.7
1470,8.7
1471,7.9
1472,6.7
1473,6.6
1474,7.8
1475,6.7
1476,6.8
1477,6.4
1478,8.6
1479,8.0
1480,7.4
1481,9.7
1482,8.4
1483,6.3
1484,8.7
1485,8.8
1486,6.5
1487,7.8
1488,6.5
1489,7.0
1490,9.6
1491,6.5
1492,8.6
1493,8.6
1494,9.2
1495,6.7
1496,9.5
1497,8.2
1498,7.8
1499,6.7
1500,8.1
1501,8.4
1502,6.9
1503,8.0
1504,6.6
1505,7.3
1506,8.6
1507,9.6
1508,6.7
1509,9.3
1510,6.6
1511,7.8
1512,6.6
1513,8.6
1514,8.5
1515,6.8
1516,8.8
1517,7.0
1518,8.3
1519,7.8
1520,9.1
1521,7.7
1522,6.7
1523,6.7
1524,7.5
1525,8.4
1526,8.4
1527,7.4
1528,8.7
1529,8.6
1530,7.7
1531,6.6
1532,8.8
1533,9.0
1534,8.4
1535,9.1
1536,8.6
1537,8.9
1538,9.2
1539,6.7
1540,7.8
1541,6.8
1542,7.5
1543,7.4
1544,8.9
1545,8.5
1546,7.2
1547,8.2
1548,8.5
1549,9.7
1550,9.6
1551,6.5
1552,6.3
1553,6.5
1554,6.5
1555,7.1
1556,8.6
1557,6.8
1558,7.0
1559,6.6
1560,6.5
1561,8.5
1562,9.0
1563,7.9
1564,8.5
1565,8.8
1566,6.8
1567,7.4
1568,7.4
1569,9.7
1570,7.8
1571,7.9
1572,8.3
1573,9.4
1574,8.9
1575,6.3
1576,6.8
1577,7.5
1578,8.9
1579,7.6
1580,7.5
1581,6.5
1582,9.0
1583,8.5
1584,8.4
1585,9.4
1586,6.5
1587,9.1
1588,9.6
1589,7.6
1590,8.3
1591,9.6
1592,6.7
1593,8.5
1594,7.5
1595,9.0
1596,6.8
1597,6.6
1598,8.7
1599,7.9
1600,8.5
1601,7.7
1602,8.5
1603,8.9
1604,7.7
1605,8.6
1606,6.3
1607,7.5
1608,8.6
1609,7.4
1610,8.8
1611,6.5
1612,8.5
1613,7.4
1614,8.1
1615,8.9
1616,7.0
1617,8.4
1618,7.5
1619,9.3
1620,6.3
1621,8.6
1622,7.0
1623,8.8
1624,7.6
1625,8.0
1626,6.9
1627,6.2
1628,6.7
1629,6.8
1630,6.2
1631,6.5
1632,7.9
1633,6.4
1634,9.0
1635,6.6
1636,7.0
1637,7.0
1638,9.5
1639,7.4
1640,8.7
1641,7.1
1642,8.4
1643,8.8
1644,7.4
1645,6.8
1646,8.3
1647,8.8
1648,8.9
1649,6.7
1650,7.8
1651,6.3
1652,9.3
1653,8.2
1654,9.2
1655,8.5
1656,9.6
1657,9.1
1658,8.6
1659,6.6
1660,7.7
1661,6.5
1662,6.6
1663,6.9
1664,6.8
1665,6.6
1666,6.6
1667,8.1
1668,6.2
1669,6.4
1670,7.5
1671,6.7
1672,9.4
1673,6.5
1674,9.5
1675,8.6
1676,9.2
1677,6.6
1678,7.8
1679,6.4
1680,6.8
1681,6.2
1682,6.9
1683,8.2
1684,9.7
1685,7.8
1686,8.8
1687,6.5
1688,8.8
1689,9.7
1690,8.7
1691,6.5
1692,9.3
1693,8.3
1694,7.0
1695,7.6
1696,6.6
1697,6.7
1698,9.1
1699,8.0
1700,7.1
1701,6.5
1702,6.8
1703,6.6
1704,8.2
1705,6.6
1706,9.1
1707,7.7
1708,9.7
1709,8.0
1710,8.2
1711,6.9
1712,6.5
1713,7.8
1714,8.9
1715,9.1
1716,7.4
1717,8.5
1718,7.9
1719,7.7
1720,8.9
1721,7.3
1722,8.5
1723,8.1
1724,7.9
1725,7.7
1726,8.6
1727,6.4
1728,8.8
1729,9.4
1730,6.8
1731,7.1
1732,8.6
1733,7.2
1734,9.5
1735,7.1
1736,8.6
1737,6.5
1738,9.5
1739,6.4
1740,9.5
1741,7.2
1742,8.4
1743,7.1
1744,8.7
1745,8.5
1746,6.8
1747,7.3
1748,8.6
1749,8.2
1750,8.8
1751,8.8
1752,8.4
1753,9.7
1754,6.4
1755,8.9
1756,6.3
1757,8.5
1758,7.1
1759,6.6
1760,9.2
1761,9.1
1762,8.0
1763,8.0
1764,7.7
1765,8.3
1766,9.3
1767,9.6
1768,8.3
1769,6.0
1770,7.8
1771,8.1
1772,7.8
1773,9.1
1774,8.3
1775,8.8
1776,6.1
1777,7.4
1778,9.7
1779,7.6
1780,8.3
1781,8.2
1782,8.2
1783,6.8
1784,9.4
1785,8.1
1786,6.7
1787,6.8
1788,7.0
1789,8.1
1790,8.4
1791,6.2
1792,6.8
1793,8.7
1794,8.3
1795,8.7
1796,9.5
1797,7.9
1798,7.7
1799,6.5
1800,7.5
1801,8.5
1802,8.4
1803,8.0
1804,9.6
1805,8.9
1806,8.6
1807,6.8
1808,7.0
1809,6.7
1810,8.0
1811,8.0
1812,6.9
1813,8.3
1814,7.2
1815,8.1
1816,7.7
1817,7.7
1818,8.1
1819,8.4
1820,6.5
1821,8.5
1822,8.2
1823,6.4
1824,6.2
1825,9.4
1826,7.0
1827,6.8
1828,6.8
1829,6.7
1830,7.7
1831,9.1
1832,8.7
1833,6.3
1834,7.1
1835,8.2
1836,8.8
1837,7.3
1838,6.8
1839,7.3
1840,6.3
1841,7.9
1842,9.0
1843,6.2
1844,9.2
1845,7.7
1846,6.8
1847,8.8
1848,6.7
1849,9.3
1850,8.0
1851,9.0
1852,9.1
1853,6.8
1854,8.4
1855,7.5
1856,7.6
1857,7.8
1858,7.6
1859,6.4
1860,8.3
1861,8.0
1862,6.7
1863,8.5
1864,8.8
1865,6.6
1866,8.1
1867,8.8
1868,6.7
1869,9.0
1870,7.8
1871,8.4
1872,7.3
1873,8.7
1874,6.4
1875,8.5
1876,6.7
1877,6.8
1878,7.4
1879,8.3
1880,7.4
1881,9.4
1882,8.5
1883,6.7
1884,8.7
1885,6.7
1886,8.2
1887,7.0
1888,6.2
1889,8.4
1890,8.7
1891,8.8
1892,6.4
1893,8.9
1894,9.2
1895,6.6
1896,6.4
1897,6.8
1898,7.4
1899,7.6
1900,9.7
1901,8.1
1902,7.7
1903,9.1
1904,6.9
1905,9.7
1906,7.5
1907,9.5
1908,7.6
1909,8.6
1910,6.1
1911,6.5
1912,7.0
1913,9.1
1914,7.5
1915,9.2
1916,6.7
1917,8.0
1918,7.3
1919,6.5
1920,6.6
1921,7.0
1922,7.9
1923,6.5
1924,8.7
1925,6.7
1926,8.6
1927,7.8
1928,6.3
1929,7.9
1930,8.9
1931,8.9
1932,8.9
1933,6.7
1934,7.9
1935,8.4
1936,7.2
1937,8.2
1938,8.1
1939,6.2
1940,9.3
1941,7.0
1942,6.3
1943,9.2
1944,7.4
1945,6.6
1946,6.4
1947,8.9
1948,6.9
1949,8.5
1950,8.3
1951,6.8
1952,8.4
1953,6.8
1954,9.7
1955,6.5
1956,9.6
1957,8.0
1958,6.5
1959,6.7
1960,8.6
1961,6.6
1962,7.1
1963,8.7
1964,6.2
1965,9.5
1966,8.2
1967,7.7
1968,7.4
1969,7.9
1970,7.9
1971,8.8
1972,6.5
1973,9.6
1974,9.4
1975,6.9
1976,8.5
1977,9.2
1978,6.8
1979,9.1
1980,6.6
1981,7.3
1982,7.5
1983,7.1
1984,6.6
1985,6.6
1986,7.9
1987,6.5
1988,8.7
1989,6.5
1990,8.9
1991,9.1
1992,6.9
1993,9.2
1994,7.0
1995,9.4
1996,7.5
1997,9.2
1998,8.4
1999,7.2
2000,6.8
2001,6.4
2002,6.8
2003,9.2
2004,6.2
2005,9.7
2006,9.3
2007,7.8
2008,6.6
2009,6.5
2010,8.3
2011,6.8
2012,6.2
2013,8.7
2014,8.7
2015,8.4
2016,7.9
2017,8.3
2018,7.4
2019,7.0
2020,7.8
2021,7.9
2022,6.4
2023,8.8
2024,8.9
2025,8.6
2026,6.2
2027,6.7
2028,7.2
2029,9.0
2030,6.8
2031,8.4
2032,7.2
2033,9.3
2034,7.6
2035,7.4
2036,9.3
2037,6.4
2038,8.7
2039,8.4
2040,7.3
2041,6.8
2042,6.2
2043,6.5
2044,6.5
2045,7.1
2046,9.1
2047,7.8
2048,6.9
2049,8.4
2050,9.0
2051,9.7
2052,9.7
2053,8.7
2054,7.4
2055,9.6
2056,6.5
2057,9.1
2058,7.8
2059,6.4
2060,6.7
2061,9.0
2062,6.6
2063,9.6
2064,8.9
2065,6.9
2066,7.3
2067,6.7
2068,8.4
2069,8.8
2070,7.2
2071,8.6
2072,8.5
2073,7.4
2074,7.1
2075,7.5
2076,8.5
2077,9.6
2078,7.0
2079,6.9
2080,8.0
2081,7.6
2082,6.9
2083,6.9
2084,7.9
2085,8.4
2086,8.6
2087,7.4
2088,7.0
2089,8.5
2090,6.9
2091,8.4
2092,6.5
2093,8.6
2094,7.7
2095,8.6
2096,8.5
2097,7.3
2098,7.9
2099,8.6
2100,7.7
2101,7.2
2102,7.1
2103,7.9
2104,8.7
2105,9.1
2106,8.8
2107,8.3
2108,7.2
2109,8.4
2110,7.1
2111,6.7
2112,7.6
2113,8.2
2114,6.9
2115,9.7
2116,8.4
2117,8.9
2118,9.4
2119,8.5
2120,6.5
2121,8.5
2122,8.2
2123,7.7
2124,6.8
2125,8.3
2126,8.4
2127,8.4
2128,8.5
2129,9.1
2130,7.1
2131,8.4
2132,6.6
2133,8.3
2134,6.5
2135,8.6
2136,9.2
2137,6.8
2138,8.3
2139,8.7
2140,8.7
